m_disk,sb_law,r_in,d_r,inc,pa,mar_starflux,aug_starflux,jun_starflux,lnprob
-7.547189921014181735e+00,3.263119990027028461e+00,1.432675191012675375e+00,3.916837847705003384e+01,8.888994655167495296e+01,1.285307596914425403e+02,3.585211040432115378e-04,1.560302027296583190e-04,2.095266504110104768e-04,-3.131088183593750000e+05
-7.540511547899270361e+00,2.849165657903990123e+00,9.869158731521551431e+00,3.109057664635157181e+01,8.823220619201524073e+01,1.283404028514038941e+02,3.649692463448737348e-04,1.798798565555867165e-04,2.371284952712879540e-04,-3.131075585937500000e+05
-7.532419347424367473e+00,1.963516591078789730e+00,2.194058838696278002e+01,2.013861162519582848e+01,8.873938931164654775e+01,1.284394514352062515e+02,3.289968245371756978e-04,1.333710687474439296e-04,2.142103838554649620e-04,-3.130991308593750000e+05
-7.545117578829319882e+00,7.337981386646501569e-01,2.419802670519254306e+01,1.807849924191762270e+01,8.904862492845408894e+01,1.283035449900846459e+02,3.653821429304001333e-04,1.496394770288088372e-04,2.164176989010903741e-04,-3.130901269531250000e+05
-7.534113572864107766e+00,1.596490609073359490e+00,2.360493178537117132e+01,1.828306375673383855e+01,8.894495550493614644e+01,1.283535476692553061e+02,3.612882331155292410e-04,1.460135990391346345e-04,2.332892771144737243e-04,-3.130941113281250000e+05
-7.535288247636890979e+00,3.093245675334455047e+00,5.331272068890137383e+00,3.568596181139302814e+01,8.866317474882664840e+01,1.283938612746994750e+02,3.798057004116870230e-04,1.542021269795020662e-04,2.248183141537310253e-04,-3.131074960937500000e+05
-7.556421947742876455e+00,2.660407693099116067e+00,8.812438441224953678e+00,3.194692873288753532e+01,8.877297875698336327e+01,1.286290425140023217e+02,3.616602843591167960e-04,1.617622889761611161e-04,2.380931583069346308e-04,-3.131108554687500000e+05
-7.539999125112895051e+00,3.089582440443018108e+00,1.088646442724338304e+00,3.992494828485321534e+01,8.854109132476116883e+01,1.286363825226078177e+02,3.643793060198590459e-04,1.622225026934625192e-04,2.300033116644850455e-04,-3.131059550781250000e+05
-7.539202820001662531e+00,1.389437042547139178e+00,2.324591890107076608e+01,1.917634773383548463e+01,8.857547162989075673e+01,1.284151524982600847e+02,3.814576256502839446e-04,1.388207946809740770e-04,2.135898817986426809e-04,-3.130899238281250000e+05
-7.552370916100930032e+00,2.628906691599216749e+00,3.947258266094578083e+00,3.707443900835508543e+01,8.853084806903667925e+01,1.285504370684626565e+02,3.690734167462643238e-04,1.531997178892634921e-04,2.308514130684519367e-04,-3.131049023437500000e+05
-7.535429856418506489e+00,5.924611196097737675e-01,2.355087796637350550e+01,1.869100935582174117e+01,8.869514458046765526e+01,1.283244278264891420e+02,3.451059170308407595e-04,1.625345304495989449e-04,2.395791180854506155e-04,-3.130936308593750000e+05
-7.534443041731928581e+00,2.829570754562782398e+00,9.487481347999604964e+00,3.193624266468395234e+01,8.842963593792073596e+01,1.284587674654339651e+02,3.698400731206964785e-04,1.568635936560652301e-04,2.316144480270463659e-04,-3.131047187500000000e+05
-7.540375113195986856e+00,1.266598287584197235e+00,2.354662081153041697e+01,1.842063123490570575e+01,8.889483240102528327e+01,1.284529894057993147e+02,3.876667679865582433e-04,1.327670392644473500e-04,2.201904824490068691e-04,-3.130850839843750000e+05
-7.548784897870304711e+00,2.433109766873227109e+00,1.103828254066377212e+01,3.062218455534308248e+01,8.837032332248716671e+01,1.285670863937559432e+02,3.967630231429081721e-04,1.578305341559551971e-04,2.283184695094231528e-04,-3.131094082031250000e+05
-7.547170551047846843e+00,3.064677576634329714e+00,1.965140357063038579e+00,3.851393054052189768e+01,8.855127136920117437e+01,1.285823562630359334e+02,3.725244102964332216e-04,1.453143495837326061e-04,2.236528425778346713e-04,-3.131049179687500000e+05
-7.537282704330455552e+00,1.909865176597202785e+00,2.193552615591155330e+01,1.955925924563069174e+01,8.887055292379866955e+01,1.283888310576193135e+02,4.063311388377970632e-04,1.460501006214618184e-04,2.263931785747188945e-04,-3.130926875000000000e+05
-7.551140823621556031e+00,1.258214582162890949e+00,2.261523082807595841e+01,1.950105707052141213e+01,8.895053272674017819e+01,1.283760582669029304e+02,3.800121269868681709e-04,1.451531702564719771e-04,2.150577778265427831e-04,-3.130889648437500000e+05
-7.550853415213166997e+00,2.965693594741067418e+00,6.788274000133297292e+00,3.401056312452757879e+01,8.907647496149360222e+01,1.284966624219089510e+02,3.777972686126312984e-04,1.412054629290778981e-04,2.057777809794909623e-04,-3.131079394531250000e+05
-7.555170478609819718e+00,1.701728454089450393e+00,2.163515263499012775e+01,1.989566725626435328e+01,8.871408525413910695e+01,1.283726514711997595e+02,3.894634738331092453e-04,1.490626787826149853e-04,2.156216543501048770e-04,-3.130923828125000000e+05
-7.532596167956985056e+00,1.596769845835639190e+00,2.208954664391496436e+01,1.939565954632477229e+01,8.843339456103005602e+01,1.284881536513312312e+02,3.588310170131461482e-04,1.462466948387741868e-04,2.180103206879710866e-04,-3.130910800781250000e+05
-7.418444870248797507e+00,-1.801620796809802805e+00,1.681124276583009447e+01,1.166949409092473218e+02,8.866753993289114533e+01,1.287459297651758448e+02,4.098266169213507721e-04,1.491105178240052602e-04,2.105165491191034611e-04,-3.138237597656250000e+05
-7.540989339029391836e+00,1.834378576517563531e+00,2.226557269027536634e+01,1.938390048178175107e+01,8.900605746330865031e+01,1.284807668559292324e+02,3.722603195639602718e-04,1.414671443503495913e-04,2.290431445410438837e-04,-3.130902187500000000e+05
-7.541546967841555649e+00,2.817155130482272618e+00,6.992709014911373089e+00,3.412866527098468339e+01,8.870571095781741633e+01,1.284790098287922717e+02,3.739660700373210935e-04,1.639735346091385443e-04,2.317320200186320800e-04,-3.131046484375000000e+05
-7.538255952961909756e+00,1.548983809821970814e+00,2.281596842478096221e+01,1.941534845722303615e+01,8.879034298943645354e+01,1.283607186400371631e+02,3.825700572997221415e-04,1.462221325704063640e-04,2.218816569141382922e-04,-3.130893593750000000e+05
-7.549313246788014631e+00,2.600854784971374123e+00,3.014580463478825578e+00,3.863769057693862408e+01,8.858819232925895903e+01,1.284815408916927879e+02,3.724354215998578973e-04,1.344317053220498034e-04,2.175054043313822847e-04,-3.131064941406250000e+05
-7.538422716367845666e+00,1.489487693056670725e+00,2.383151352120295030e+01,1.822236940498035551e+01,8.897591168321324062e+01,1.284043239406158818e+02,3.686067134073695841e-04,1.086350343727290207e-04,1.847851274425453408e-04,-3.130942539062500000e+05
-7.558739999332948045e+00,2.842095684145673040e+00,1.426609192654197500e+00,3.941650225140298858e+01,8.872263826670219089e+01,1.285871145637892994e+02,3.781351978096606165e-04,1.428888932204345249e-04,2.323874021320444295e-04,-3.131064023437500000e+05
-7.546085798745268747e+00,1.066352389599329431e+00,2.358030920578945455e+01,1.826465581141719241e+01,8.846409230371676813e+01,1.283770096597205850e+02,3.902128261376277326e-04,1.540240064761042678e-04,2.291695130635342176e-04,-3.130861210937500000e+05
-7.540456316232734935e+00,1.769400474213466357e+00,2.218786970779343548e+01,1.907320144013831964e+01,8.839540590747273541e+01,1.285175837150961229e+02,3.826636823460390926e-04,1.348358664069899406e-04,2.298200257184504730e-04,-3.130896875000000000e+05
-7.554002337699815328e+00,1.456562749357765085e+00,2.364856889707628440e+01,1.807856218570355011e+01,8.910676914517966907e+01,1.283249207296502448e+02,4.118213131242792584e-04,1.428724373098342292e-04,2.230978783221974524e-04,-3.130922031250000000e+05
-7.547572530335732388e+00,2.702426196217792675e+00,4.522615426573319830e+00,3.698058725028182891e+01,8.867437976178143799e+01,1.285173746145245275e+02,3.639279495659087597e-04,1.464442560754243973e-04,2.188979936403033261e-04,-3.131047089843750000e+05
-7.539260494033412918e+00,2.139269323674849232e+00,2.155934675678714285e+01,1.982692281992607874e+01,8.869077635038628671e+01,1.284326889170440040e+02,4.067115609971668280e-04,1.508529798585308331e-04,2.159088771796134577e-04,-3.130916054687500000e+05
-7.541873604093111361e+00,2.723105858240824517e+00,1.397072008516296648e+00,3.955578667325950448e+01,8.865221201046961141e+01,1.283943264038803136e+02,3.320985142006517479e-04,1.570792638559132654e-04,2.035491726097761348e-04,-3.131082402343750000e+05
-7.549731437896666897e+00,3.549239119286825561e-01,2.430241712646195396e+01,1.893706209968513932e+01,8.915240399727264275e+01,1.283347405172060860e+02,3.993033342128117719e-04,1.505676368869608098e-04,2.318100555146607308e-04,-3.130923007812500000e+05
-7.545527429485110460e+00,2.972928622542188037e+00,9.037017298790066988e+00,3.175225976103908110e+01,8.858350460775496060e+01,1.286282979941863687e+02,3.774423515089314141e-04,1.594080636702414585e-04,2.383013573431223310e-04,-3.131047304687500000e+05
-7.547493421700164795e+00,1.653649419511559859e+00,2.193687138852873630e+01,1.987220648255495448e+01,8.874282471505621572e+01,1.282887237815949391e+02,3.894489063444448915e-04,1.417881521540028354e-04,2.240638906332112100e-04,-3.130920410156250000e+05
-7.547226495816950376e+00,1.723036309342393491e+00,2.131958826949622221e+01,2.038253804871103014e+01,8.872157940717133329e+01,1.284064442933028261e+02,3.586020242354665184e-04,1.658169324963635455e-04,2.361643395826523869e-04,-3.130922539062500000e+05
-7.542856499112296831e+00,5.921246478202255581e-01,2.437931717510809548e+01,1.766204713386067837e+01,8.914337232335871875e+01,1.283448685843240469e+02,3.886159002594931789e-04,1.456824996708040601e-04,2.218311417365194100e-04,-3.130915976562500000e+05
-7.533008054114257668e+00,1.944946138810483172e+00,2.206762542836438001e+01,1.966692410767453225e+01,8.874215872722528786e+01,1.284227568239296318e+02,4.119261096633424933e-04,1.463163925423278391e-04,2.303787366376808081e-04,-3.130917343750000000e+05
-7.530668942998192783e+00,1.129460498619331288e+00,2.341613853750200747e+01,1.887437471694606117e+01,8.871887409134430413e+01,1.284136131533208243e+02,3.335120296452773908e-04,1.421351748933841381e-04,2.383402220816438716e-04,-3.130902851562500000e+05
-7.539595868104671084e+00,1.202527434711628596e+00,2.299875696616207676e+01,1.961928933073692960e+01,8.897292100057921971e+01,1.283757013846532118e+02,3.710289036651509271e-04,1.570000923830476580e-04,2.396486945526024365e-04,-3.130902812500000000e+05
-7.554471318714530703e+00,6.267616933414087432e-01,2.428154827494977042e+01,1.818293007282941787e+01,8.872771570328636415e+01,1.282749454242272975e+02,3.781717647907731458e-04,1.582021004539805567e-04,2.403845704561422924e-04,-3.130927480468750000e+05
-7.546295023817752856e+00,2.603015509143346229e+00,8.458816064568999593e+00,3.267626723322835858e+01,8.834034452687141936e+01,1.285992783129409247e+02,3.772059216515748063e-04,1.192439288574850646e-04,2.240975293683736865e-04,-3.131056796875000000e+05
-7.549370327938204284e+00,3.065846835076457833e+00,9.522176069727592562e-01,4.002182992721940025e+01,8.829005348752828297e+01,1.286176614478269471e+02,3.991035423273538597e-04,1.408204996456448961e-04,2.267096911301587597e-04,-3.131082832031250000e+05
-7.549697049079189703e+00,2.768135837115022202e+00,4.023874353569659945e+00,3.711473648796128799e+01,8.833058842514179787e+01,1.285284429731929379e+02,3.781411197585743378e-04,1.110033753419727880e-04,2.066129676585828532e-04,-3.131054453125000000e+05
-7.542693934429262725e+00,1.204269847731861631e+00,2.402687676994097643e+01,1.781676587776335552e+01,8.908880185489935855e+01,1.283647268808018964e+02,3.595884954825293955e-04,1.305575418961158200e-04,2.115341678266899209e-04,-3.130913027343750000e+05
-7.551859069875355601e+00,2.258612052095701372e+00,2.224891706989649975e+01,1.840026525407237301e+01,8.884722867290130921e+01,1.284928412203654489e+02,4.046242161049162637e-04,1.276593492402816241e-04,2.338207940645263257e-04,-3.130971933593750000e+05
-7.547401314113459492e+00,2.355093614422413495e+00,1.398120459951389094e+01,2.757379668051744304e+01,8.834338157905980893e+01,1.285229110489495667e+02,3.600073210482230787e-04,1.502339254827297823e-04,2.282400790050202147e-04,-3.131080859375000000e+05
-7.544565101689777009e+00,1.288908431751995654e+00,2.249091727438078436e+01,1.935589320942333913e+01,8.882485517081123305e+01,1.283270192874427664e+02,3.721679781036426379e-04,1.487006014218668262e-04,2.370514009998392682e-04,-3.130903750000000000e+05
-7.552217985828082902e+00,3.031926030456159271e+00,9.039145464208935721e+00,3.197086772285326717e+01,8.868513212789842726e+01,1.284451247713347470e+02,3.901829047672172412e-04,1.636805468087209475e-04,2.217325343944175358e-04,-3.131049863281250000e+05
-7.547189921014181735e+00,3.263119990027028461e+00,1.432675191012675375e+00,3.916837847705003384e+01,8.888994655167495296e+01,1.285307596914425403e+02,3.585211040432115378e-04,1.560302027296583190e-04,2.095266504110104768e-04,-3.131088183593750000e+05
-7.540938264660601575e+00,3.126927348535490037e+00,7.016860340399048823e+00,3.371935720407807935e+01,8.808027838270469090e+01,1.283273447374492946e+02,3.642261667135077369e-04,1.944340986407508431e-04,2.478214554554964625e-04,-3.131136562500000000e+05
-7.532419347424367473e+00,1.963516591078789730e+00,2.194058838696278002e+01,2.013861162519582848e+01,8.873938931164654775e+01,1.284394514352062515e+02,3.289968245371756978e-04,1.333710687474439296e-04,2.142103838554649620e-04,-3.130991308593750000e+05
-7.544545306057303335e+00,8.863649101027711863e-01,2.393014235992495031e+01,1.825945907524513956e+01,8.904272405969231841e+01,1.283281121793333455e+02,3.663356227182206523e-04,1.485065962606360167e-04,2.181678876315143109e-04,-3.130889316406250000e+05
-7.534113572864107766e+00,1.596490609073359490e+00,2.360493178537117132e+01,1.828306375673383855e+01,8.894495550493614644e+01,1.283535476692553061e+02,3.612882331155292410e-04,1.460135990391346345e-04,2.332892771144737243e-04,-3.130941113281250000e+05
-7.535288247636890979e+00,3.093245675334455047e+00,5.331272068890137383e+00,3.568596181139302814e+01,8.866317474882664840e+01,1.283938612746994750e+02,3.798057004116870230e-04,1.542021269795020662e-04,2.248183141537310253e-04,-3.131074960937500000e+05
-7.556421947742876455e+00,2.660407693099116067e+00,8.812438441224953678e+00,3.194692873288753532e+01,8.877297875698336327e+01,1.286290425140023217e+02,3.616602843591167960e-04,1.617622889761611161e-04,2.380931583069346308e-04,-3.131108554687500000e+05
-7.539999125112895051e+00,3.089582440443018108e+00,1.088646442724338304e+00,3.992494828485321534e+01,8.854109132476116883e+01,1.286363825226078177e+02,3.643793060198590459e-04,1.622225026934625192e-04,2.300033116644850455e-04,-3.131059550781250000e+05
-7.539202820001662531e+00,1.389437042547139178e+00,2.324591890107076608e+01,1.917634773383548463e+01,8.857547162989075673e+01,1.284151524982600847e+02,3.814576256502839446e-04,1.388207946809740770e-04,2.135898817986426809e-04,-3.130899238281250000e+05
-7.552370916100930032e+00,2.628906691599216749e+00,3.947258266094578083e+00,3.707443900835508543e+01,8.853084806903667925e+01,1.285504370684626565e+02,3.690734167462643238e-04,1.531997178892634921e-04,2.308514130684519367e-04,-3.131049023437500000e+05
-7.535429856418506489e+00,5.924611196097737675e-01,2.355087796637350550e+01,1.869100935582174117e+01,8.869514458046765526e+01,1.283244278264891420e+02,3.451059170308407595e-04,1.625345304495989449e-04,2.395791180854506155e-04,-3.130936308593750000e+05
-7.528602829068059776e+00,2.886126747122408354e+00,1.169593543967871696e+01,2.969243515483226759e+01,8.832076985618310516e+01,1.284326980407487611e+02,3.724698830011076173e-04,1.614982865313043978e-04,2.372709362719465926e-04,-3.131082617187500000e+05
-7.540375113195986856e+00,1.266598287584197235e+00,2.354662081153041697e+01,1.842063123490570575e+01,8.889483240102528327e+01,1.284529894057993147e+02,3.876667679865582433e-04,1.327670392644473500e-04,2.201904824490068691e-04,-3.130850839843750000e+05
-7.548009666211114244e+00,2.836532675469097597e+00,6.369518292072034349e+00,3.477602545168647907e+01,8.862288396408551705e+01,1.285494299559216245e+02,3.781757024050179015e-04,1.569554907888102448e-04,2.191847864450348078e-04,-3.131027539062500000e+05
-7.547170551047846843e+00,3.064677576634329714e+00,1.965140357063038579e+00,3.851393054052189768e+01,8.855127136920117437e+01,1.285823562630359334e+02,3.725244102964332216e-04,1.453143495837326061e-04,2.236528425778346713e-04,-3.131049179687500000e+05
-7.537282704330455552e+00,1.909865176597202785e+00,2.193552615591155330e+01,1.955925924563069174e+01,8.887055292379866955e+01,1.283888310576193135e+02,4.063311388377970632e-04,1.460501006214618184e-04,2.263931785747188945e-04,-3.130926875000000000e+05
-7.552317941253531508e+00,1.234829087850083607e+00,2.254681141828333679e+01,1.958525864984336451e+01,8.895091828787488453e+01,1.283776144559656700e+02,3.813065359275221258e-04,1.450936876127052744e-04,2.137974088113163418e-04,-3.130895878906250000e+05
-7.550616639758796822e+00,2.984916573149232200e+00,6.442136058436704005e+00,3.434391811495979852e+01,8.906441943565162944e+01,1.284988661640327621e+02,3.765514299742887382e-04,1.421636013378066443e-04,2.060200743242623304e-04,-3.131077265625000000e+05
-7.554315288484570345e+00,1.624667889042118896e+00,2.182573135223096727e+01,1.974054519579464184e+01,8.874389869199383440e+01,1.283707219852434207e+02,3.894046109325558880e-04,1.488279296668985072e-04,2.160528953065145785e-04,-3.130914062500000000e+05
-7.532596167956985056e+00,1.596769845835639190e+00,2.208954664391496436e+01,1.939565954632477229e+01,8.843339456103005602e+01,1.284881536513312312e+02,3.588310170131461482e-04,1.462466948387741868e-04,2.180103206879710866e-04,-3.130910800781250000e+05
-7.404509924567833856e+00,-2.349811871597947022e+00,1.847576891679357658e+01,1.250861639496824012e+02,8.864346736362797685e+01,1.287692190743323408e+02,4.153797588156647172e-04,1.483615536291378796e-04,2.106236925366167907e-04,-3.137878203125000000e+05
-7.540989339029391836e+00,1.834378576517563531e+00,2.226557269027536634e+01,1.938390048178175107e+01,8.900605746330865031e+01,1.284807668559292324e+02,3.722603195639602718e-04,1.414671443503495913e-04,2.290431445410438837e-04,-3.130902187500000000e+05
-7.541546967841555649e+00,2.817155130482272618e+00,6.992709014911373089e+00,3.412866527098468339e+01,8.870571095781741633e+01,1.284790098287922717e+02,3.739660700373210935e-04,1.639735346091385443e-04,2.317320200186320800e-04,-3.131046484375000000e+05
-7.538255952961909756e+00,1.548983809821970814e+00,2.281596842478096221e+01,1.941534845722303615e+01,8.879034298943645354e+01,1.283607186400371631e+02,3.825700572997221415e-04,1.462221325704063640e-04,2.218816569141382922e-04,-3.130893593750000000e+05
-7.549313246788014631e+00,2.600854784971374123e+00,3.014580463478825578e+00,3.863769057693862408e+01,8.858819232925895903e+01,1.284815408916927879e+02,3.724354215998578973e-04,1.344317053220498034e-04,2.175054043313822847e-04,-3.131064941406250000e+05
-7.538422716367845666e+00,1.489487693056670725e+00,2.383151352120295030e+01,1.822236940498035551e+01,8.897591168321324062e+01,1.284043239406158818e+02,3.686067134073695841e-04,1.086350343727290207e-04,1.847851274425453408e-04,-3.130942539062500000e+05
-7.551854753270526466e+00,2.852155178793649881e+00,3.772776317323776496e+00,3.719490698884467861e+01,8.863082596757728027e+01,1.285518360108298452e+02,3.768408796591800011e-04,1.471404619938639861e-04,2.335031118656367120e-04,-3.131033242187500000e+05
-7.545937857517381886e+00,1.072367865515295504e+00,2.359978691704790776e+01,1.824512042303793891e+01,8.849133994379437240e+01,1.283764739279737341e+02,3.888771002187140077e-04,1.530004815763186233e-04,2.284003211426677651e-04,-3.130858222656250000e+05
-7.540456316232734935e+00,1.769400474213466357e+00,2.218786970779343548e+01,1.907320144013831964e+01,8.839540590747273541e+01,1.285175837150961229e+02,3.826636823460390926e-04,1.348358664069899406e-04,2.298200257184504730e-04,-3.130896875000000000e+05
-7.559695176865056432e+00,1.416510649256147891e+00,2.366105931871005197e+01,1.802002689894585430e+01,8.915308569808067318e+01,1.283167267284485149e+02,4.262855948124806712e-04,1.419733302680126902e-04,2.201807542738957253e-04,-3.130948027343750000e+05
-7.547572530335732388e+00,2.702426196217792675e+00,4.522615426573319830e+00,3.698058725028182891e+01,8.867437976178143799e+01,1.285173746145245275e+02,3.639279495659087597e-04,1.464442560754243973e-04,2.188979936403033261e-04,-3.131047089843750000e+05
-7.539260494033412918e+00,2.139269323674849232e+00,2.155934675678714285e+01,1.982692281992607874e+01,8.869077635038628671e+01,1.284326889170440040e+02,4.067115609971668280e-04,1.508529798585308331e-04,2.159088771796134577e-04,-3.130916054687500000e+05
-7.541873604093111361e+00,2.723105858240824517e+00,1.397072008516296648e+00,3.955578667325950448e+01,8.865221201046961141e+01,1.283943264038803136e+02,3.320985142006517479e-04,1.570792638559132654e-04,2.035491726097761348e-04,-3.131082402343750000e+05
-7.549731437896666897e+00,3.549239119286825561e-01,2.430241712646195396e+01,1.893706209968513932e+01,8.915240399727264275e+01,1.283347405172060860e+02,3.993033342128117719e-04,1.505676368869608098e-04,2.318100555146607308e-04,-3.130923007812500000e+05
-7.547078423644008716e+00,2.940200795346793683e+00,1.126697352776983152e+01,2.945937005933590314e+01,8.859540387193327149e+01,1.286260298382537712e+02,3.811072559510250723e-04,1.586184583606042105e-04,2.406294166378537098e-04,-3.131054101562500000e+05
-7.547493421700164795e+00,1.653649419511559859e+00,2.193687138852873630e+01,1.987220648255495448e+01,8.874282471505621572e+01,1.282887237815949391e+02,3.894489063444448915e-04,1.417881521540028354e-04,2.240638906332112100e-04,-3.130920410156250000e+05
-7.547226495816950376e+00,1.723036309342393491e+00,2.131958826949622221e+01,2.038253804871103014e+01,8.872157940717133329e+01,1.284064442933028261e+02,3.586020242354665184e-04,1.658169324963635455e-04,2.361643395826523869e-04,-3.130922539062500000e+05
-7.542856499112296831e+00,5.921246478202255581e-01,2.437931717510809548e+01,1.766204713386067837e+01,8.914337232335871875e+01,1.283448685843240469e+02,3.886159002594931789e-04,1.456824996708040601e-04,2.218311417365194100e-04,-3.130915976562500000e+05
-7.533207336620666439e+00,1.962437847688625503e+00,2.160298649404025539e+01,2.011399195920670024e+01,8.874013687779675763e+01,1.284221177563727281e+02,4.101317208953171763e-04,1.465583236099600385e-04,2.297756536052576596e-04,-3.130925371093750000e+05
-7.530668942998192783e+00,1.129460498619331288e+00,2.341613853750200747e+01,1.887437471694606117e+01,8.871887409134430413e+01,1.284136131533208243e+02,3.335120296452773908e-04,1.421351748933841381e-04,2.383402220816438716e-04,-3.130902851562500000e+05
-7.539595868104671084e+00,1.202527434711628596e+00,2.299875696616207676e+01,1.961928933073692960e+01,8.897292100057921971e+01,1.283757013846532118e+02,3.710289036651509271e-04,1.570000923830476580e-04,2.396486945526024365e-04,-3.130902812500000000e+05
-7.553985241266135908e+00,7.640194908840449717e-01,2.388996970584319612e+01,1.849947480726228477e+01,8.877809876188005944e+01,1.282981206927904623e+02,3.788793702074030791e-04,1.552431654870319326e-04,2.343831053500786317e-04,-3.130906015625000000e+05
-7.546295023817752856e+00,2.603015509143346229e+00,8.458816064568999593e+00,3.267626723322835858e+01,8.834034452687141936e+01,1.285992783129409247e+02,3.772059216515748063e-04,1.192439288574850646e-04,2.240975293683736865e-04,-3.131056796875000000e+05
-7.549370327938204284e+00,3.065846835076457833e+00,9.522176069727592562e-01,4.002182992721940025e+01,8.829005348752828297e+01,1.286176614478269471e+02,3.991035423273538597e-04,1.408204996456448961e-04,2.267096911301587597e-04,-3.131082832031250000e+05
-7.549697049079189703e+00,2.768135837115022202e+00,4.023874353569659945e+00,3.711473648796128799e+01,8.833058842514179787e+01,1.285284429731929379e+02,3.781411197585743378e-04,1.110033753419727880e-04,2.066129676585828532e-04,-3.131054453125000000e+05
-7.542693934429262725e+00,1.204269847731861631e+00,2.402687676994097643e+01,1.781676587776335552e+01,8.908880185489935855e+01,1.283647268808018964e+02,3.595884954825293955e-04,1.305575418961158200e-04,2.115341678266899209e-04,-3.130913027343750000e+05
-7.550078909124479765e+00,2.197448603107062581e+00,2.223418902017766996e+01,1.849225356705983359e+01,8.880898463020989198e+01,1.284924080236203849e+02,4.003922859406204224e-04,1.293770791668328571e-04,2.323596858536770631e-04,-3.130952968750000000e+05
-7.547384901976752047e+00,2.384833913223914248e+00,1.384324347765164021e+01,2.766963812209678508e+01,8.835619157103914745e+01,1.285281524537826385e+02,3.610798055248452213e-04,1.506601012693694881e-04,2.288698142316004719e-04,-3.131074843750000000e+05
-7.544887791151470680e+00,1.230571740165721017e+00,2.260406359098080031e+01,1.932973301002286348e+01,8.884531387699229299e+01,1.283275015556065455e+02,3.738628529830719037e-04,1.488172164939543368e-04,2.367240264571393278e-04,-3.130898164062500000e+05
-7.552217985828082902e+00,3.031926030456159271e+00,9.039145464208935721e+00,3.197086772285326717e+01,8.868513212789842726e+01,1.284451247713347470e+02,3.901829047672172412e-04,1.636805468087209475e-04,2.217325343944175358e-04,-3.131049863281250000e+05
-7.547315040052829715e+00,3.252097188075273593e+00,1.495440835557744652e+00,3.911544648682284731e+01,8.888299648003363984e+01,1.285313249955467541e+02,3.590124727757542798e-04,1.557917641849103515e-04,2.101697414467735116e-04,-3.131084785156250000e+05
-7.540938264660601575e+00,3.126927348535490037e+00,7.016860340399048823e+00,3.371935720407807935e+01,8.808027838270469090e+01,1.283273447374492946e+02,3.642261667135077369e-04,1.944340986407508431e-04,2.478214554554964625e-04,-3.131136562500000000e+05
-7.532419347424367473e+00,1.963516591078789730e+00,2.194058838696278002e+01,2.013861162519582848e+01,8.873938931164654775e+01,1.284394514352062515e+02,3.289968245371756978e-04,1.333710687474439296e-04,2.142103838554649620e-04,-3.130991308593750000e+05
-7.544545306057303335e+00,8.863649101027711863e-01,2.393014235992495031e+01,1.825945907524513956e+01,8.904272405969231841e+01,1.283281121793333455e+02,3.663356227182206523e-04,1.485065962606360167e-04,2.181678876315143109e-04,-3.130889316406250000e+05
-7.534113572864107766e+00,1.596490609073359490e+00,2.360493178537117132e+01,1.828306375673383855e+01,8.894495550493614644e+01,1.283535476692553061e+02,3.612882331155292410e-04,1.460135990391346345e-04,2.332892771144737243e-04,-3.130941113281250000e+05
-7.535288247636890979e+00,3.093245675334455047e+00,5.331272068890137383e+00,3.568596181139302814e+01,8.866317474882664840e+01,1.283938612746994750e+02,3.798057004116870230e-04,1.542021269795020662e-04,2.248183141537310253e-04,-3.131074960937500000e+05
-7.556421947742876455e+00,2.660407693099116067e+00,8.812438441224953678e+00,3.194692873288753532e+01,8.877297875698336327e+01,1.286290425140023217e+02,3.616602843591167960e-04,1.617622889761611161e-04,2.380931583069346308e-04,-3.131108554687500000e+05
-7.539999125112895051e+00,3.089582440443018108e+00,1.088646442724338304e+00,3.992494828485321534e+01,8.854109132476116883e+01,1.286363825226078177e+02,3.643793060198590459e-04,1.622225026934625192e-04,2.300033116644850455e-04,-3.131059550781250000e+05
-7.539202820001662531e+00,1.389437042547139178e+00,2.324591890107076608e+01,1.917634773383548463e+01,8.857547162989075673e+01,1.284151524982600847e+02,3.814576256502839446e-04,1.388207946809740770e-04,2.135898817986426809e-04,-3.130899238281250000e+05
-7.552370916100930032e+00,2.628906691599216749e+00,3.947258266094578083e+00,3.707443900835508543e+01,8.853084806903667925e+01,1.285504370684626565e+02,3.690734167462643238e-04,1.531997178892634921e-04,2.308514130684519367e-04,-3.131049023437500000e+05
-7.535429856418506489e+00,5.924611196097737675e-01,2.355087796637350550e+01,1.869100935582174117e+01,8.869514458046765526e+01,1.283244278264891420e+02,3.451059170308407595e-04,1.625345304495989449e-04,2.395791180854506155e-04,-3.130936308593750000e+05
-7.528602829068059776e+00,2.886126747122408354e+00,1.169593543967871696e+01,2.969243515483226759e+01,8.832076985618310516e+01,1.284326980407487611e+02,3.724698830011076173e-04,1.614982865313043978e-04,2.372709362719465926e-04,-3.131082617187500000e+05
-7.538946985227473085e+00,1.304985459009744053e+00,2.325083821457591426e+01,1.879254304655205132e+01,8.877536946091601067e+01,1.285073489996790101e+02,4.049597639687925075e-04,1.341278362688867114e-04,2.255217795921343217e-04,-3.130843300781250000e+05
-7.548009666211114244e+00,2.836532675469097597e+00,6.369518292072034349e+00,3.477602545168647907e+01,8.862288396408551705e+01,1.285494299559216245e+02,3.781757024050179015e-04,1.569554907888102448e-04,2.191847864450348078e-04,-3.131027539062500000e+05
