m_disk, sb_law, scale_factor, lnprob 
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750325526715882596e+00,-3.999999384555683601e+00,1.999999010764570873e+00,1.178540373760000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750325526715882596e+00,-3.999999384555683601e+00,1.999999010764570873e+00,1.178540373760000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750325526715882596e+00,-3.999999384555683601e+00,1.999999010764570873e+00,1.178540373760000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750325526715882596e+00,-3.999999384555683601e+00,1.999999010764570873e+00,1.178540373760000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750325526715882596e+00,-3.999999384555683601e+00,1.999999010764570873e+00,1.178540373760000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750325526715882596e+00,-3.999999384555683601e+00,1.999999010764570873e+00,1.178540373760000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750325526715882596e+00,-3.999999384555683601e+00,1.999999010764570873e+00,1.178540373760000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750325526715882596e+00,-3.999999384555683601e+00,1.999999010764570873e+00,1.178540373760000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750325526715882596e+00,-3.999999384555683601e+00,1.999999010764570873e+00,1.178540373760000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750325526715882596e+00,-3.999999384555683601e+00,1.999999010764570873e+00,1.178540373760000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750325526715882596e+00,-3.999999384555683601e+00,1.999999010764570873e+00,1.178540373760000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750325526715882596e+00,-3.999999384555683601e+00,1.999999010764570873e+00,1.178540373760000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750312122497376333e+00,-3.999999950295508810e+00,1.999998894465781385e+00,1.178540381440000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750312122497376333e+00,-3.999999950295508810e+00,1.999998894465781385e+00,1.178540381440000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750312122497376333e+00,-3.999999950295508810e+00,1.999998894465781385e+00,1.178540381440000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750312122497376333e+00,-3.999999950295508810e+00,1.999998894465781385e+00,1.178540381440000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750312122497376333e+00,-3.999999950295508810e+00,1.999998894465781385e+00,1.178540381440000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750312122497376333e+00,-3.999999950295508810e+00,1.999998894465781385e+00,1.178540381440000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750312116335276169e+00,-3.999999972084567812e+00,1.999998930433325217e+00,1.178540384000000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750312116335276169e+00,-3.999999972084567812e+00,1.999998930433325217e+00,1.178540384000000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750312116335276169e+00,-3.999999972084567812e+00,1.999998930433325217e+00,1.178540384000000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750312116335276169e+00,-3.999999972084567812e+00,1.999998930433325217e+00,1.178540384000000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750312116335276169e+00,-3.999999972084567812e+00,1.999998930433325217e+00,1.178540384000000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750312116667980700e+00,-3.999999970908131086e+00,1.999998928491362848e+00,1.178540384000000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750312116667980700e+00,-3.999999970908131086e+00,1.999998928491362848e+00,1.178540384000000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750312116667980700e+00,-3.999999970908131086e+00,1.999998928491362848e+00,1.178540384000000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750312116667980700e+00,-3.999999970908131086e+00,1.999998928491362848e+00,1.178540384000000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750312116667980700e+00,-3.999999970908131086e+00,1.999998928491362848e+00,1.178540384000000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750312116667980700e+00,-3.999999970908131086e+00,1.999998928491362848e+00,1.178540384000000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750312116667980700e+00,-3.999999970908131086e+00,1.999998928491362848e+00,1.178540384000000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750312116667980700e+00,-3.999999970908131086e+00,1.999998928491362848e+00,1.178540384000000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750312116667980700e+00,-3.999999970908131086e+00,1.999998928491362848e+00,1.178540384000000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750312116667980700e+00,-3.999999970908131086e+00,1.999998928491362848e+00,1.178540384000000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
-3.750312116667980700e+00,-3.999999970908131086e+00,1.999998928491362848e+00,1.178540384000000000e+11
-3.750312109741868127e+00,-3.999999995398723307e+00,1.999998968918370368e+00,1.178540385280000000e+11
-3.750561197692704685e+00,-3.999999153539950392e+00,1.999999527789986464e+00,1.178540336640000000e+11
-3.750339731325412984e+00,-3.999998785034472260e+00,1.999999134007779178e+00,1.178540337920000000e+11
-3.750406291915318047e+00,-3.999998332981077542e+00,1.999999352741161918e+00,1.178540337920000000e+11
-3.750542156917224812e+00,-3.999998617604736406e+00,1.999999452885332429e+00,1.178540318720000000e+11
-3.750381045556829829e+00,-3.999998965528507089e+00,1.999999167829757729e+00,1.178540352000000000e+11
-3.750426953599303559e+00,-3.999998839561544006e+00,1.999999275355978989e+00,1.178540331520000000e+11
