m_disk,sb_law,scale_factor,r_in,d_r,inc,pa,starflux,lnprob
-7.541903940002142370e+00,2.157018603493596753e+00,2.631728387236903152e-02,2.108753564582739060e+01,1.990546149366891271e+01,9.176880011350372968e+01,1.285564836383212821e+02,2.610471212195773273e-04,-3.131256503906250000e+05
-7.547332295032538774e+00,2.679304127186590279e+00,2.554056911588602555e-02,1.598376219652691610e+00,3.924766346839331987e+01,9.183562828975658476e+01,1.284212359165059638e+02,2.393457165023242343e-04,-3.131305292968750000e+05
-7.548705323509365961e+00,1.611062292853927991e+00,2.573289924722862998e-02,2.144230741610729041e+01,2.034083819565662665e+01,9.122293695118344203e+01,1.285328929184869651e+02,2.734922806417385975e-04,-3.131264023437500000e+05
-7.532702421122499103e+00,2.708794020042339046e+00,2.761874747930663163e-02,5.605168213652520492e+00,3.535295505394540072e+01,9.197772529954386300e+01,1.285289504094847644e+02,2.697295075898607330e-04,-3.131296015625000000e+05
-7.553791783467337595e+00,2.314925918422119810e+00,2.581214038085993118e-02,1.793289349759771056e+01,2.333888007636634043e+01,9.150620081454469812e+01,1.284293008707894614e+02,2.639903016133897254e-04,-3.131331386718750000e+05
-7.540843551164051028e+00,2.670026951922814362e+00,2.846002476875652068e-02,3.877454120291648376e+00,3.737911270589906110e+01,9.175048522152168573e+01,1.284706243621480439e+02,2.647740272418684388e-04,-3.131274628906250000e+05
-7.552664002700081980e+00,2.114220267335983117e+00,2.491526958522937568e-02,2.101318553090544938e+01,1.968108133211143240e+01,9.173788216735852075e+01,1.285402317286973641e+02,2.768929289473488309e-04,-3.131269199218750000e+05
-7.541680355333534536e+00,2.395532013449090947e+00,2.897953779618588077e-02,1.881369088109500254e+01,2.225558246265191542e+01,9.172688209476660859e+01,1.285603846086864337e+02,2.668287691970003522e-04,-3.131287421875000000e+05
-7.530629279510769436e+00,2.694274389596886365e+00,2.853382022779827817e-02,3.286357455935878136e+00,3.812423387718344969e+01,9.182317388070731567e+01,1.285459398351498521e+02,2.702129353258889860e-04,-3.131293984375000000e+05
-7.536578991692221230e+00,2.010157889694245359e+00,2.942180648945991878e-02,2.221364663855426613e+01,1.932761236746488720e+01,9.126294517097825576e+01,1.285150899211122351e+02,2.778650703898777612e-04,-3.131242128906250000e+05
-7.532632496644700026e+00,2.578336977535234720e+00,2.934007654662923459e-02,7.752607313207265705e+00,3.380503719174057409e+01,9.178983713055330895e+01,1.284977506849897679e+02,2.643913058505875831e-04,-3.131292792968750000e+05
-7.538395108617918616e+00,2.441972552286443054e+00,2.676220826975984207e-02,4.801491136372657564e+00,3.646189111414125250e+01,9.194258844176242462e+01,1.285068583447147148e+02,2.667358796175192171e-04,-3.131287265625000000e+05
-7.544497296161964961e+00,2.443330996036767733e+00,2.591145855785302599e-02,8.846245439803903210e+00,3.225783046425083000e+01,9.165497089531707786e+01,1.284784707967090469e+02,2.458382994541900282e-04,-3.131316894531250000e+05
-7.535578369269400945e+00,2.582342246085790105e+00,2.709796465192422510e-02,1.010364364002670889e+01,3.091207353114122824e+01,9.189522196150616651e+01,1.284382679308421586e+02,2.712904409205708195e-04,-3.131309238281250000e+05
-7.543203034406443130e+00,2.533504524027852423e+00,2.800530312258060761e-02,6.086123254775843705e-02,4.131785468775121473e+01,9.177759274375803500e+01,1.284769982834570783e+02,2.567731887689265590e-04,-3.131278085937500000e+05
-7.547645527001598076e+00,2.456817846009377249e+00,2.457602588328161933e-02,4.268781564801759743e+00,3.679123192033395640e+01,9.177190244690791587e+01,1.284718367255255487e+02,2.549277522264933415e-04,-3.131294335937500000e+05
-7.564572023972615078e+00,2.845163554634820624e+00,5.505405243179273267e-03,5.065764945178344192e+00,6.815935255979589158e+00,9.086479628552022803e+01,1.284130309779515926e+02,2.798784133351270905e-04,-3.168227675781250000e+05
-7.547274493962660813e+00,2.610017631170435948e+00,2.553491007873150490e-02,1.269234302441287099e+00,3.973717823981732522e+01,9.169992754671622492e+01,1.284252249924182649e+02,2.698722747037248220e-04,-3.131294960937500000e+05
-7.541363584242431806e+00,2.142115729708160110e+00,2.663231917030276300e-02,2.120180916090733447e+01,1.984682353412168254e+01,9.171746785338346797e+01,1.285522831593291926e+02,2.627537435512466795e-04,-3.131249707031250000e+05
-7.547332295032538774e+00,2.679304127186590279e+00,2.554056911588602555e-02,1.598376219652691610e+00,3.924766346839331987e+01,9.183562828975658476e+01,1.284212359165059638e+02,2.393457165023242343e-04,-3.131305292968750000e+05
-7.548705323509365961e+00,1.611062292853927991e+00,2.573289924722862998e-02,2.144230741610729041e+01,2.034083819565662665e+01,9.122293695118344203e+01,1.285328929184869651e+02,2.734922806417385975e-04,-3.131264023437500000e+05
-7.532702421122499103e+00,2.708794020042339046e+00,2.761874747930663163e-02,5.605168213652520492e+00,3.535295505394540072e+01,9.197772529954386300e+01,1.285289504094847644e+02,2.697295075898607330e-04,-3.131296015625000000e+05
-7.553791783467337595e+00,2.314925918422119810e+00,2.581214038085993118e-02,1.793289349759771056e+01,2.333888007636634043e+01,9.150620081454469812e+01,1.284293008707894614e+02,2.639903016133897254e-04,-3.131331386718750000e+05
-7.538974172093674042e+00,2.786012242498471458e+00,2.976395712770663060e-02,1.335253035358649143e+00,3.999933328546734401e+01,9.179935356959468606e+01,1.284666098618055798e+02,2.744621837029365997e-04,-3.131299160156250000e+05
-7.552664002700081980e+00,2.114220267335983117e+00,2.491526958522937568e-02,2.101318553090544938e+01,1.968108133211143240e+01,9.173788216735852075e+01,1.285402317286973641e+02,2.768929289473488309e-04,-3.131269199218750000e+05
-7.541680355333534536e+00,2.395532013449090947e+00,2.897953779618588077e-02,1.881369088109500254e+01,2.225558246265191542e+01,9.172688209476660859e+01,1.285603846086864337e+02,2.668287691970003522e-04,-3.131287421875000000e+05
-7.530629279510769436e+00,2.694274389596886365e+00,2.853382022779827817e-02,3.286357455935878136e+00,3.812423387718344969e+01,9.182317388070731567e+01,1.285459398351498521e+02,2.702129353258889860e-04,-3.131293984375000000e+05
-7.536578991692221230e+00,2.010157889694245359e+00,2.942180648945991878e-02,2.221364663855426613e+01,1.932761236746488720e+01,9.126294517097825576e+01,1.285150899211122351e+02,2.778650703898777612e-04,-3.131242128906250000e+05
-7.532632496644700026e+00,2.578336977535234720e+00,2.934007654662923459e-02,7.752607313207265705e+00,3.380503719174057409e+01,9.178983713055330895e+01,1.284977506849897679e+02,2.643913058505875831e-04,-3.131292792968750000e+05
-7.538395108617918616e+00,2.441972552286443054e+00,2.676220826975984207e-02,4.801491136372657564e+00,3.646189111414125250e+01,9.194258844176242462e+01,1.285068583447147148e+02,2.667358796175192171e-04,-3.131287265625000000e+05
-7.544497296161964961e+00,2.443330996036767733e+00,2.591145855785302599e-02,8.846245439803903210e+00,3.225783046425083000e+01,9.165497089531707786e+01,1.284784707967090469e+02,2.458382994541900282e-04,-3.131316894531250000e+05
-7.535578369269400945e+00,2.582342246085790105e+00,2.709796465192422510e-02,1.010364364002670889e+01,3.091207353114122824e+01,9.189522196150616651e+01,1.284382679308421586e+02,2.712904409205708195e-04,-3.131309238281250000e+05
-7.543203034406443130e+00,2.533504524027852423e+00,2.800530312258060761e-02,6.086123254775843705e-02,4.131785468775121473e+01,9.177759274375803500e+01,1.284769982834570783e+02,2.567731887689265590e-04,-3.131278085937500000e+05
-7.547371377508998336e+00,2.456377884315447790e+00,2.464081655188976941e-02,4.284569181392908099e+00,3.678147143046579259e+01,9.177696097258129271e+01,1.284728746417291632e+02,2.552777031150407880e-04,-3.131293398437500000e+05
-7.564572023972615078e+00,2.845163554634820624e+00,5.505405243179273267e-03,5.065764945178344192e+00,6.815935255979589158e+00,9.086479628552022803e+01,1.284130309779515926e+02,2.798784133351270905e-04,-3.168227675781250000e+05
-7.547274493962660813e+00,2.610017631170435948e+00,2.553491007873150490e-02,1.269234302441287099e+00,3.973717823981732522e+01,9.169992754671622492e+01,1.284252249924182649e+02,2.698722747037248220e-04,-3.131294960937500000e+05
-7.541363584242431806e+00,2.142115729708160110e+00,2.663231917030276300e-02,2.120180916090733447e+01,1.984682353412168254e+01,9.171746785338346797e+01,1.285522831593291926e+02,2.627537435512466795e-04,-3.131249707031250000e+05
-7.547332295032538774e+00,2.679304127186590279e+00,2.554056911588602555e-02,1.598376219652691610e+00,3.924766346839331987e+01,9.183562828975658476e+01,1.284212359165059638e+02,2.393457165023242343e-04,-3.131305292968750000e+05
-7.548705323509365961e+00,1.611062292853927991e+00,2.573289924722862998e-02,2.144230741610729041e+01,2.034083819565662665e+01,9.122293695118344203e+01,1.285328929184869651e+02,2.734922806417385975e-04,-3.131264023437500000e+05
-7.532702421122499103e+00,2.708794020042339046e+00,2.761874747930663163e-02,5.605168213652520492e+00,3.535295505394540072e+01,9.197772529954386300e+01,1.285289504094847644e+02,2.697295075898607330e-04,-3.131296015625000000e+05
-7.553791783467337595e+00,2.314925918422119810e+00,2.581214038085993118e-02,1.793289349759771056e+01,2.333888007636634043e+01,9.150620081454469812e+01,1.284293008707894614e+02,2.639903016133897254e-04,-3.131331386718750000e+05
-7.538546655970650434e+00,2.811539467754335941e+00,2.994174795805387701e-02,1.464087459952154058e+00,3.986603758645014750e+01,9.180155347661634835e+01,1.284655596460689821e+02,2.762504496655189242e-04,-3.131304355468750000e+05
-7.552664002700081980e+00,2.114220267335983117e+00,2.491526958522937568e-02,2.101318553090544938e+01,1.968108133211143240e+01,9.173788216735852075e+01,1.285402317286973641e+02,2.768929289473488309e-04,-3.131269199218750000e+05
-7.541500968920693104e+00,2.379277509014243730e+00,2.909431212156614668e-02,2.102295670810365991e+01,2.000986128876439807e+01,9.172090788682136520e+01,1.285702083292780173e+02,2.680134144279776092e-04,-3.131281191406250000e+05
-7.530629279510769436e+00,2.694274389596886365e+00,2.853382022779827817e-02,3.286357455935878136e+00,3.812423387718344969e+01,9.182317388070731567e+01,1.285459398351498521e+02,2.702129353258889860e-04,-3.131293984375000000e+05
-7.536578991692221230e+00,2.010157889694245359e+00,2.942180648945991878e-02,2.221364663855426613e+01,1.932761236746488720e+01,9.126294517097825576e+01,1.285150899211122351e+02,2.778650703898777612e-04,-3.131242128906250000e+05
-7.531787660338542523e+00,2.577188320848911030e+00,2.998308382237900929e-02,7.078361987955188894e+00,3.463469992473714854e+01,9.175961419064724112e+01,1.285148095319584911e+02,2.624127275036031029e-04,-3.131306035156250000e+05
-7.538749434455095155e+00,2.448718110338333531e+00,2.685381963062289518e-02,4.452124749847929053e+00,3.681975715330179355e+01,9.193042888660343692e+01,1.285046577718131005e+02,2.660016672085253301e-04,-3.131284316406250000e+05
-7.544497296161964961e+00,2.443330996036767733e+00,2.591145855785302599e-02,8.846245439803903210e+00,3.225783046425083000e+01,9.165497089531707786e+01,1.284784707967090469e+02,2.458382994541900282e-04,-3.131316894531250000e+05
-7.535578369269400945e+00,2.582342246085790105e+00,2.709796465192422510e-02,1.010364364002670889e+01,3.091207353114122824e+01,9.189522196150616651e+01,1.284382679308421586e+02,2.712904409205708195e-04,-3.131309238281250000e+05
-7.543203034406443130e+00,2.533504524027852423e+00,2.800530312258060761e-02,6.086123254775843705e-02,4.131785468775121473e+01,9.177759274375803500e+01,1.284769982834570783e+02,2.567731887689265590e-04,-3.131278085937500000e+05
-7.546772381305953736e+00,2.480485210424576259e+00,2.500062822085792613e-02,4.093123158472165457e+00,3.699084272988250177e+01,9.177863023959173461e+01,1.284723781212886422e+02,2.567012716091357570e-04,-3.131287890625000000e+05
-7.564572023972615078e+00,2.845163554634820624e+00,5.505405243179273267e-03,5.065764945178344192e+00,6.815935255979589158e+00,9.086479628552022803e+01,1.284130309779515926e+02,2.798784133351270905e-04,-3.168227675781250000e+05
-7.547274493962660813e+00,2.610017631170435948e+00,2.553491007873150490e-02,1.269234302441287099e+00,3.973717823981732522e+01,9.169992754671622492e+01,1.284252249924182649e+02,2.698722747037248220e-04,-3.131294960937500000e+05
-7.541363584242431806e+00,2.142115729708160110e+00,2.663231917030276300e-02,2.120180916090733447e+01,1.984682353412168254e+01,9.171746785338346797e+01,1.285522831593291926e+02,2.627537435512466795e-04,-3.131249707031250000e+05
-7.547332295032538774e+00,2.679304127186590279e+00,2.554056911588602555e-02,1.598376219652691610e+00,3.924766346839331987e+01,9.183562828975658476e+01,1.284212359165059638e+02,2.393457165023242343e-04,-3.131305292968750000e+05
-7.548705323509365961e+00,1.611062292853927991e+00,2.573289924722862998e-02,2.144230741610729041e+01,2.034083819565662665e+01,9.122293695118344203e+01,1.285328929184869651e+02,2.734922806417385975e-04,-3.131264023437500000e+05
-7.532029947655699331e+00,2.738361821154160936e+00,2.774052040965544960e-02,4.553304546171232481e+00,3.639135172896996551e+01,9.199701678288040796e+01,1.285501543942841636e+02,2.693645196990059076e-04,-3.131299980468750000e+05
-7.552895865265277564e+00,2.190948881519275027e+00,2.579818301668941952e-02,1.855103417581672787e+01,2.281081137757404775e+01,9.145630732216137915e+01,1.284475473529966791e+02,2.656639599214131032e-04,-3.131318125000000000e+05
-7.537445798263229690e+00,2.726536382342447329e+00,2.888706521144789735e-02,4.668266492094724995e+00,3.654525312917128588e+01,9.183629259851113602e+01,1.284554378828836718e+02,2.744109158181136702e-04,-3.131285585937500000e+05
-7.552664002700081980e+00,2.114220267335983117e+00,2.491526958522937568e-02,2.101318553090544938e+01,1.968108133211143240e+01,9.173788216735852075e+01,1.285402317286973641e+02,2.768929289473488309e-04,-3.131269199218750000e+05
-7.541500968920693104e+00,2.379277509014243730e+00,2.909431212156614668e-02,2.102295670810365991e+01,2.000986128876439807e+01,9.172090788682136520e+01,1.285702083292780173e+02,2.680134144279776092e-04,-3.131281191406250000e+05
-7.532537929191599702e+00,2.692563741209227590e+00,2.819178212264599609e-02,3.093472234481115191e+00,3.825260791406936534e+01,9.182459704311926885e+01,1.285316899475048444e+02,2.666857454433842244e-04,-3.131283710937500000e+05
-7.536578991692221230e+00,2.010157889694245359e+00,2.942180648945991878e-02,2.221364663855426613e+01,1.932761236746488720e+01,9.126294517097825576e+01,1.285150899211122351e+02,2.778650703898777612e-04,-3.131242128906250000e+05
-7.531787660338542523e+00,2.577188320848911030e+00,2.998308382237900929e-02,7.078361987955188894e+00,3.463469992473714854e+01,9.175961419064724112e+01,1.285148095319584911e+02,2.624127275036031029e-04,-3.131306035156250000e+05
-7.531823490692842071e+00,2.421294627074993322e+00,2.845361827360524606e-02,4.762038909650931018e+00,3.667206465278324856e+01,9.206147162089210667e+01,1.285325237228599633e+02,2.740303900812422408e-04,-3.131320800781250000e+05
-7.541150150107966077e+00,2.543914772667711155e+00,2.595660312664282293e-02,4.978521673641575163e+00,3.602282331827771600e+01,9.173414581032720605e+01,1.284907949535177352e+02,2.379370271797718835e-04,-3.131301347656250000e+05
-7.536427798319559557e+00,2.618774456410955853e+00,2.679128853850807832e-02,1.131202205757974610e+01,2.960904769751694232e+01,9.185761294502744079e+01,1.284169453750648699e+02,2.706706093160119613e-04,-3.131323339843750000e+05
-7.543203034406443130e+00,2.533504524027852423e+00,2.800530312258060761e-02,6.086123254775843705e-02,4.131785468775121473e+01,9.177759274375803500e+01,1.284769982834570783e+02,2.567731887689265590e-04,-3.131278085937500000e+05
-7.546772381305953736e+00,2.480485210424576259e+00,2.500062822085792613e-02,4.093123158472165457e+00,3.699084272988250177e+01,9.177863023959173461e+01,1.284723781212886422e+02,2.567012716091357570e-04,-3.131287890625000000e+05
-7.564572023972615078e+00,2.845163554634820624e+00,5.505405243179273267e-03,5.065764945178344192e+00,6.815935255979589158e+00,9.086479628552022803e+01,1.284130309779515926e+02,2.798784133351270905e-04,-3.168227675781250000e+05
-7.547274493962660813e+00,2.610017631170435948e+00,2.553491007873150490e-02,1.269234302441287099e+00,3.973717823981732522e+01,9.169992754671622492e+01,1.284252249924182649e+02,2.698722747037248220e-04,-3.131294960937500000e+05
-7.541363584242431806e+00,2.142115729708160110e+00,2.663231917030276300e-02,2.120180916090733447e+01,1.984682353412168254e+01,9.171746785338346797e+01,1.285522831593291926e+02,2.627537435512466795e-04,-3.131249707031250000e+05
